Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
E:\computer vision m.khalil\roversim\obstacles data\IMG\robocam_2022_12_06_17_43_35_125.jpg;-9.021448;1;0;0.2662424;99.64603;85.51572;1.193902;257.1877;0.005206228
E:\computer vision m.khalil\roversim\obstacles data\IMG\robocam_2022_12_06_17_43_35_194.jpg;-5.996044;1;0;0.3022679;99.63977;85.49474;1.33796;256.8812;0.001366063
E:\computer vision m.khalil\roversim\obstacles data\IMG\robocam_2022_12_06_17_43_35_259.jpg;-2.888169;1;0;0.3916503;99.63469;85.4747;1.209852;256.7102;-0.002847143
E:\computer vision m.khalil\roversim\obstacles data\IMG\robocam_2022_12_06_17_43_35_329.jpg;0;1;0;0.4436485;99.62669;85.44227;1.070262;256.7589;-0.001175344
E:\computer vision m.khalil\roversim\obstacles data\IMG\robocam_2022_12_06_17_43_35_393.jpg;0;1;0;0.4848376;99.6198;85.41357;1.040083;256.7776;-0.0002841933
E:\computer vision m.khalil\roversim\obstacles data\IMG\robocam_2022_12_06_17_43_35_465.jpg;0;1;0;0.5525135;99.60901;85.36851;1.108318;256.6965;3.170228E-05
E:\computer vision m.khalil\roversim\obstacles data\IMG\robocam_2022_12_06_17_43_35_532.jpg;0;1;0;0.5979291;99.60009;85.33133;1.188438;256.6189;-9.302797E-05
E:\computer vision m.khalil\roversim\obstacles data\IMG\robocam_2022_12_06_17_43_35_597.jpg;0;1;0;0.6547194;99.59056;85.29179;1.250291;256.5755;-0.0009728266
E:\computer vision m.khalil\roversim\obstacles data\IMG\robocam_2022_12_06_17_43_35_661.jpg;0;1;0;0.7017879;99.58067;85.25098;1.234257;256.4913;-0.0008942686
E:\computer vision m.khalil\roversim\obstacles data\IMG\robocam_2022_12_06_17_43_35_729.jpg;0;1;0;0.7700372;99.56615;85.19112;1.20768;256.5322;-0.0009426955
E:\computer vision m.khalil\roversim\obstacles data\IMG\robocam_2022_12_06_17_43_35_795.jpg;0;1;0;0.8146769;99.55443;85.14283;1.195709;256.5648;-0.001619854
E:\computer vision m.khalil\roversim\obstacles data\IMG\robocam_2022_12_06_17_43_35_861.jpg;0;1;0;0.8801945;99.54195;85.09148;1.204608;256.5737;-0.0006752841
E:\computer vision m.khalil\roversim\obstacles data\IMG\robocam_2022_12_06_17_43_35_929.jpg;0;1;0;0.9326708;99.52406;85.01785;1.226453;256.5178;-0.0008369032
E:\computer vision m.khalil\roversim\obstacles data\IMG\robocam_2022_12_06_17_43_35_995.jpg;0;1;0;0.9870314;99.5098;84.95935;1.232782;256.5092;-0.0009349785
E:\computer vision m.khalil\roversim\obstacles data\IMG\robocam_2022_12_06_17_43_36_061.jpg;0;0.8021926;0;1.048501;99.49502;84.89874;1.215347;256.502;-0.0008039554
E:\computer vision m.khalil\roversim\obstacles data\IMG\robocam_2022_12_06_17_43_36_130.jpg;0;0.5966672;0;1.080867;99.47456;84.81493;1.198814;256.4936;-0.0003884854
E:\computer vision m.khalil\roversim\obstacles data\IMG\robocam_2022_12_06_17_43_36_197.jpg;0;0.39737;0;1.115722;99.45888;84.75076;1.183145;256.4887;-0.0002935606
E:\computer vision m.khalil\roversim\obstacles data\IMG\robocam_2022_12_06_17_43_36_260.jpg;-1.523111;0.1954157;0;1.114257;99.44281;84.68553;1.165309;256.4607;-0.0003421405
E:\computer vision m.khalil\roversim\obstacles data\IMG\robocam_2022_12_06_17_43_36_327.jpg;-4.411328;0.002867848;0;1.131759;99.42019;84.59984;1.086099;256.1416;-0.003630151
E:\computer vision m.khalil\roversim\obstacles data\IMG\robocam_2022_12_06_17_43_36_396.jpg;-7.404881;0;0;1.123504;99.40173;84.53689;0.9854267;255.661;359.9643
E:\computer vision m.khalil\roversim\obstacles data\IMG\robocam_2022_12_06_17_43_36_461.jpg;-4.360419;0;0;1.118577;99.38329;84.47459;0.8603905;255.2272;359.9309
E:\computer vision m.khalil\roversim\obstacles data\IMG\robocam_2022_12_06_17_43_36_528.jpg;-1.358077;0;0;1.115737;99.36004;84.39183;0.6741217;254.9685;359.9079
E:\computer vision m.khalil\roversim\obstacles data\IMG\robocam_2022_12_06_17_43_36_595.jpg;0;0;0;1.112416;99.34338;84.32997;0.5245221;254.9466;359.9042
E:\computer vision m.khalil\roversim\obstacles data\IMG\robocam_2022_12_06_17_43_36_662.jpg;0;0;0;1.107734;99.32684;84.26842;0.3683887;254.9452;359.9034
E:\computer vision m.khalil\roversim\obstacles data\IMG\robocam_2022_12_06_17_43_36_729.jpg;0;0;0;1.104134;99.30488;84.18667;0.1597684;254.9449;359.9055
E:\computer vision m.khalil\roversim\obstacles data\IMG\robocam_2022_12_06_17_43_36_795.jpg;-3.026898;0;0;1.100365;99.28748;84.12582;0.008651369;254.7948;359.8869
E:\computer vision m.khalil\roversim\obstacles data\IMG\robocam_2022_12_06_17_43_36_862.jpg;-6.013922;0;0;1.094555;99.26885;84.06545;359.8656;254.4589;359.8429
