Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_20_665.jpg;-2.988927;1;0;3.876148;110.1981;97.40747;1.491976;4.878296;-0.002451695
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_20_732.jpg;-5.999135;1;0;3.922172;110.5106;97.42797;1.418714;4.122726;0.002585913
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_20_798.jpg;-8.995645;1;0;3.958479;110.748;97.43919;1.377075;3.100121;-0.005415236
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_20_865.jpg;-11.99692;1;0;4.004089;110.9874;97.44444;1.329941;1.668114;359.898
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_20_932.jpg;-14.99289;1;0;4.034113;111.3068;97.44076;1.107409;359.0126;359.7083
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_20_999.jpg;-15;1;0;4.068597;111.5463;97.42767;0.8360074;356.7191;359.4797
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_21_065.jpg;-15;1;0;4.109704;111.7852;97.40576;0.4818225;354.3707;359.19
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_21_132.jpg;-15;1;0;4.139584;112.1026;97.36227;359.9001;351.2864;358.723
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_21_198.jpg;-15;1;0;4.164313;112.3451;97.32285;359.705;349.3251;358.5598
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_21_266.jpg;-12.04482;1;0;4.171223;112.5904;97.27701;359.7066;347.5479;358.5465
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_21_332.jpg;-9.028167;1;0;4.178552;112.9234;97.20518;0.06454743;345.5263;358.8256
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_21_399.jpg;-6.027715;1;0;4.245585;113.1737;97.14075;0.2652304;344.0099;359.0603
